index,cik,ticker,name
8220,1831363,TERN,"Terns Pharmaceuticals, Inc."
8221,1831417,FRGT,Hudson Capital Merger Sub I Inc.
8222,1831583,UFIN,Ufin Tek Limited
8223,1831631,LDI,"loanDepot, Inc."
8224,1831868,LMAO,LMF Acquisition Opportunities Inc
8225,1830487,PHVS,"Pharvaris, B.V."
8226,1830531,PAQC,Provident Acquisition Corp.
8227,1830210,STPC,Star Peak Corp II
8228,1830029,ADEX,Adit EdTech Acquisition Corp.
8229,1829328,FTCV,Fintech Acquisition Corp V
8230,1828972,ENFA,"890 5th Avenue Partners, Inc."
8231,1828985,SCOA,ScION Tech Growth I
8232,1829280,FORA,Forian Inc.
8233,1829455,HCIC,HENNESSY CAPITAL INVESTMENT CORP. V
8234,1828852,ITHX,ITHAX Acquisition Corp.
8235,1828438,ZWRK,Z-Work Acquisition Corp.
8236,1828937,FOA,Finance of America Companies Inc.
8237,1828791,DSP,Viant Technology Inc.
8238,1828817,HTPA,Highland Transcend Partners I Corp.
8239,1828672,SVOK,Seven Oaks Acquisition Corp.
8240,1828723,CBAH,"CBRE Acquisition Holdings, Inc."
8241,1828325,MON,Monument Circle Acquisition Corp.
8242,1828250,CCVI,Churchill Capital Corp VI
8243,1828326,FLAC,Frazier Lifesciences Acquisition Corp
8244,1827392,AEAC,Authentic Equity Acquisition Corp.
8245,1828049,CFV,CF Acquisition Corp. V
8246,1827871,TLGA,TLG Acquisition One Corp.
8247,1827980,NGAB,Northern Genesis Acquisition Corp. II
8248,1826397,AGRI,AGRIFORCE GROWING SYSTEMS LTD.
8249,1827248,EPHY,Epiphany Technology Acquisition Corp.
8250,1827328,BLTS,Bright Lights Acquisition Corp.
8251,1826991,TACA,Trepont Acquisition Corp I
8252,1826681,ROT,Rotor Acquisition Corp.
8253,1826814,HLAH,"Hamilton Lane Alliance Holdings I, Inc."
8254,1826855,CLAS,Class Acceleration Corp.
8255,1826333,PPGH,Poema Global Holdings Corp.
8256,1826058,MIT,"Mason Industrial Technology, Inc."
8257,1826059,KIII,Kismet Acquisition Three Corp.
8258,1826660,WETH,Wetouch Technology Inc.
8259,1826667,MTAC,MedTech Acquisition Corp
8260,1826553,SLCR,Silver Crest Acquisition Corp
8261,1826574,AKIC,Sports Ventures Acquisition Corp.
8262,1826671,INKA,KLUDEIN I ACQUISITION CORP
8263,1825254,ATA,AMERICAS TECHNOLOGY ACQUISITION CORP.
8264,1825155,TIXT,TELUS International (Cda) Inc.
8265,1825249,CFIV,CF ACQUISITION CORP. IV
8266,1824993,PCPC,Periphas Capital Partnering Corp
8267,1826011,VII,7GC & Co. Holdings Inc.
8268,1826018,NEBC,Nebula Caravel Acquisition Corp.
8269,1825724,PHIC,"Population Health Investment Co., Inc."
8270,1825786,DIAM,Diamond Standard Trust
8271,1825962,KAII,Kismet Acquisition Two Corp.
8272,1825497,CRU,Crucible Acquisition Corp
8273,1825473,PRSR,Prospector Capital Corp.
8274,1754836,EIC,Eagle Point Income Co Inc.
8275,1754927,AAIDX,Axonic Alternative Income Fund
8276,1756404,PDSKX,Principal Diversified Select Real Asset Fund
8277,1753712,LARAX,Lord Abbett Credit Opportunities Fund
8278,1752828,GXGXU,GX Acquisition Corp.
8279,1753391,BIGN,BIGEON CORP.
8280,1751156,EIOAX,ELLINGTON INCOME OPPORTUNITIES FUND
8281,1751707,UNXP,United Express Inc.
8282,1746278,LOVA,LOVARRA
8283,1748137,NEOV,NeoVolta Inc.
8284,1748669,PRMI,Priam Properties Inc.
8285,1748680,OWSCX,1WS Credit Income Fund
8286,1747624,FBOX,Fit Boxx Holdings Ltd
8287,1750145,BXT,United States Bitcoin & Treasury Investment Trust
8288,1749817,BELP,"Belpointe REIT, Inc."
8289,1742691,PMTG,PIMCO Mortgage Income Trust Inc.
8290,1742341,HKIT,HiTek Global Inc.
8291,1741220,CWPE,CW Petroleum Corp
8292,1740695,LXAM,"Lux Amber, Corp."
8293,1740076,ATRYX,American Beacon Apollo Total Return Fund
8294,1740279,INAB,"IN8BIO, INC."
8295,1737268,FNNAX,FS Multi-Alternative Income Fund
8296,1737270,NTAR,NexTech AR Solutions Corp.
8297,1735664,JMEXF,JMAX INTERNATIONAL Ltd
8298,1737936,CNROX,City National Rochdale Strategic Credit Fund
8299,1732078,FROPX,Flat Rock Opportunity Fund
8300,1732406,LTCN,Grayscale Litecoin Trust (LTC)
8301,1731899,CSCA,"CORNERSTONE MANAGEMENT, INC."
8302,1735803,APR,"Apria, Inc."
8303,1735964,CCLFX,Cliffwater Corporate Lending Fund
8304,1736510,NICHX,Variant Alternative Income Fund
8305,1734669,SDEC,"Smart Decision, Inc."
8306,1776641,QQCY,"Green Grass Ecological Technology Development Co., Ltd."
8307,1777398,NWRCD,Northway Resources Corp.
8308,1771951,WEIX,Dynamic Shares Trust
8309,1781397,EEIQ,Elite Education Group International Ltd
8310,1781929,GMWX,"GameWorks, Inc."
8311,1780731,GIP,"Global Internet of People, Inc."
8312,1780785,CNEY,CN ENERGY GROUP. INC.
8313,1778404,ZGHB,China Eco-Materials Group Co. Ltd
8314,1778630,ML,Meili Auto Holdings Ltd
8315,1778651,JUVAF,JUVA LIFE INC./Canada
8316,1764046,CLVT,CLARIVATE Plc
8317,1765048,CHMT,"Charmt, Inc."
8318,1768206,ONL,Oxford Northeast Ltd.
8319,1771815,PBLT,"PurposeBuilt Brands, Inc."
8320,1770540,CMDS,CloudMinds Inc.
8321,1770561,CRN,Coronado Global Resources Inc.
8322,1769768,EJH,E-Home Household Service Holdings Ltd
8323,1770236,MITQ,MOVING iMAGE TECHNOLOGIES INC.
8324,1762562,CPRDX,Clarion Partners Real Estate Income Fund Inc.
8325,1762459,ATC,Atotech Ltd
8326,1759413,MEDU,Meten International Education Group
8327,1758951,BEER,Bricktown Brewery Restaurants LLC
8328,1759528,BKSW,Baikang Biological Group Holdings Ltd
8329,1813756,BOWXU,BowX Acquisition Corp.
8330,1813914,DFHTU,Deerfield Healthcare Technology Acquisitions Corp.
8331,1812923,SDHY,PGIM Short Duration High Yield Opportunities Fund
8332,1811216,BAOS,Baosheng Media Group Holdings Ltd
8333,1811530,NXMH,"Next Meats Holdings, Inc."
8334,1811623,PXMD,"PaxMedica, Inc."
8335,1812234,CCV,Churchill Capital Corp V
8336,1812360,DWIN,Delwinds Insurance Acquisition Corp.
8337,1814728,ETACU,E.Merge Technology Acquisition Corp.
8338,1814140,BCACU,Brookline Capital Acquisition Corp.
8339,1814287,ERESU,East Resources Acquisition Co
8340,1814329,HOLUU,Holicity Inc.
8341,1814963,ILAG,Intelligent Living Application Group Inc.
8342,1808945,SPEL,"Spinal Elements Holdings, Inc."
8343,1806156,GHAC,Gaming & Hospitality Acquisition Corp.
8344,1807616,HIGR,Hi-Great Group Holding Co
8345,1807707,APPH,"AppHarvest, Inc."
8346,1810560,PAICU,Petra Acquisition Inc.
8347,1810491,VMACU,Vistas Media Acquisition Co Inc.
8348,1809616,UPC,Universe Pharmaceuticals INC
8349,1819006,XMET,"XXStream Entertainment, Inc."
8350,1819142,IVAN,Ivanhoe Capital Acquisition Corp.
8351,1819157,NMMCU,North Mountain Merger Corp.
8352,1819263,MAACU,Montes Archimedes Acquisition Corp
8353,1819313,TWCTU,TWC Tech Holdings II Corp.
8354,1819394,GHVI,"Gores Holdings VI, Inc."
8355,1819496,IGACU,IG Acquisition Corp.
8356,1819498,TWLV,Twelve Seas Investment Co. II
8357,1819438,STWOU,ACON S2 Acquisition Corp.
8358,1819493,NGAC,NextGen Acquisition Corp
8359,1818382,AHACU,Alpha Healthcare Acquisition Corp.
8360,1818605,DISTU,Distoken Acquisition Corp
8361,1818787,PV,Primavera Capital Acquisition Corp.
8362,1818502,FGNA,FG New America Acquisition Corp.
8363,1815566,BIRD,"Infobird Co., Ltd"
8364,1815753,TBCP,Thunder Bridge Capital Partners III Inc.
8365,1816233,FCACU,Falcon Capital Acquisition Corp.
8366,1816431,CAPAU,HighCape Capital Acquisition Corp.
8367,1816172,JZXN,"Jiuzi Holdings, Inc."
8368,1816048,SAIIU,Software Acquisition Group Inc. II
8369,1817786,RCHGU,Recharge Acquisition Corp.
8370,1817868,JAQCU,Jupiter Acquisition Corp
8371,1817944,BLUW,Blue Water Acquisition Corp.
8372,1817153,EDTXU,EdtechX Holdings Acquisition Corp. II
8373,1817229,VOR,Vor Biopharma Inc.
8374,1817232,DUNE,Dune Acquisition Corp
8375,1816696,ITACU,"Industrial Tech Acquisitions, Inc."
8376,1803487,SCIT,Sancai Holding Group Ltd.
8377,1801417,BYNOU,byNordic Acquisition Corp
8378,1802457,AACQU,Artius Acquisition Inc.
8379,1802450,LCAPU,Lionheart Acquisition Corp. II
8380,1804469,GRDAF,"Guardforce AI Co., Ltd"
8381,1804506,HDLS,Hub Deals Corp.
8382,1804585,NGIO,"NUGENEREX IMMUNO-ONCOLOGY, INC."
8383,1805385,NHICU,NewHold Investment Corp.
8384,1806220,HYGO,Hygo Energy Transition Ltd.
8385,1805795,MACUU,Mallard Acquisition Corp.
8386,1805521,PSACU,Property Solutions Acquisition Corp.
8387,1805594,JWEL,Jowell Global Ltd.
8388,1799191,DFPHU,DFP HEALTHCARE ACQUISITIONS CORP.
8389,1799207,AUNA,AUNA S.A.A.
8390,1794942,SKFG,"Stark Focus Group, Inc."
8391,1799567,DDI,"DoubleDown Interactive Co., Ltd."
8392,1800044,WCAP,"White Cap Supply Holdings, Inc."
8393,1790177,RFM,"RiverNorth Flexible Municipal Income Fund, Inc."
8394,1790121,ACKIT,ACKRELL SPAC Partners I Co.
8395,1791929,DPUI,"DISCOUNT PRINT USA, INC."
8396,1791405,GOXS,"Goxus, Inc"
8397,1791100,CLHN,"Cole Haan, Inc."
8398,1790665,GNRSU,Greenrose Acquisition Corp.
8399,1793855,ASGI,Aberdeen Standard Global Infrastructure Income Fund
8400,1794905,SVACU,STARBOARD VALUE ACQUISITION CORP.
8401,1793497,SVIX,VS Trust
8402,1793081,UTXOU,UTXO Acquisition Inc.
8403,1793129,NDMO,Nuveen Dynamic Municipal Opportunities Fund
8404,1793882,PTA,Cohen & Steers Tax-Advantaged Preferred Securities & Income Fund
8405,1793895,CDTG,CDT Environmental Technology Investment Holdings Ltd
8406,1784440,NOTR,Nowtransit Inc
8407,1786119,EXCL,"Excellerant, Inc."
8408,1786182,FHS,"First High-School Education Group Co., Ltd."
8409,1785345,LABP,"Landos Biopharma, Inc."
8410,1785041,CHPMU,CHP Merger Corp.
8411,1785424,FSRVU,FinServ Acquisition Corp.
8412,1787100,CARH,"Car House Holding Co., Ltd."
8413,1785880,LOHA,LOHA CO. LTD.
8414,1786485,CDP,"CDP Holdings, Ltd"
8415,1787462,FLRZ,"F5 Finishes, Inc"
8416,1788028,AMHCU,Amplitude Healthcare Acquisition Corp
8417,1788399,DLY,DoubleLine Yield Opportunities Fund
8418,1652044,GOOGL,Alphabet Inc.
8419,1293451,TCTZF,Tencent Holdings Ltd
8420,1067983,BRK-B,BERKSHIRE HATHAWAY INC
8421,1089113,HSBC-PA,HSBC HOLDINGS PLC
8422,891478,SAN-PB,"Banco Santander, S.A."
8423,19617,JPM-PC,JPMORGAN CHASE & CO
8424,19617,JPM-PD,JPMORGAN CHASE & CO
8425,824046,LVMHF,LVMH MOET HENNESSY LOUIS VUITTON
8426,70858,BML-PL,BANK OF AMERICA CORP /DE/
8427,70858,BML-PH,BANK OF AMERICA CORP /DE/
8428,70858,BAC-PE,BANK OF AMERICA CORP /DE/
8429,70858,BML-PG,BANK OF AMERICA CORP /DE/
8430,70858,BML-PJ,BANK OF AMERICA CORP /DE/
8431,70858,BAC-PL,BANK OF AMERICA CORP /DE/
8432,70858,BAC-PK,BANK OF AMERICA CORP /DE/
8433,70858,BAC-PB,BANK OF AMERICA CORP /DE/
8434,1445468,IDCBF,Industrial & Commercial Bank of China
8435,70858,BAC-PC,BANK OF AMERICA CORP /DE/
8436,312070,FIYY,BARCLAYS BANK PLC
8437,72971,WFC-PL,WELLS FARGO & COMPANY/MN
8438,72971,WFC-PX,WELLS FARGO & COMPANY/MN
8439,72971,WFC-PY,WELLS FARGO & COMPANY/MN
8440,72971,WFC-PO,WELLS FARGO & COMPANY/MN
8441,72971,WFC-PN,WELLS FARGO & COMPANY/MN
8442,72971,WFC-PP,WELLS FARGO & COMPANY/MN
8443,312070,FFEU,BARCLAYS BANK PLC
8444,72971,WFC-PQ,WELLS FARGO & COMPANY/MN
8445,72971,WFC-PR,WELLS FARGO & COMPANY/MN
8446,72971,WFC-PT,WELLS FARGO & COMPANY/MN
8447,72971,WFC-PW,WELLS FARGO & COMPANY/MN
8448,72971,WFC-PV,WELLS FARGO & COMPANY/MN
8449,1495688,CIHHF,"China Merchants Bank Co., Ltd./ADR/"
8450,1445474,CICHF,China Construction Bank Corp
8451,1501437,ACGBF,Agricultural Bank of China Limited/ADR
8452,732717,TBB,AT&T INC.
8453,831001,C-PJ,CITIGROUP INC
8454,110390,UN,UNILEVER N V
8455,313616,DHR-PA,DANAHER CORP /DE/
8456,831001,C-PS,CITIGROUP INC
8457,1065521,SFTBF,SOFTBANK GROUP CORP
8458,1549802,JDCMF,"JD.com, Inc."
8459,1306965,RDS-B,Royal Dutch Shell plc
8460,1378999,BACHF,BANK OF CHINA LTD
8461,1436949,HESAF,HERMES INTERNATIONAL S.C.A.
8462,1445162,BYDDF,BYD CO LTD
8463,886982,GS-PN,GOLDMAN SACHS GROUP INC
8464,1000275,RY-PT,ROYAL BANK OF CANADA
8465,36104,USB-PH,US BANCORP DE
8466,1450488,CHDRF,Christian Dior SE/ADR
8467,1039765,ISG,ING GROEP NV
8468,30554,CTA-PB,DUPONT E I DE NEMOURS & CO
8469,769594,NTTYY,NIPPON TELEGRAPH & TELEPHONE CORP
8470,886982,GS-PA,GOLDMAN SACHS GROUP INC
8471,1446595,FRCOF,Fast Retailing Co Ltd
8472,886982,GS-PD,GOLDMAN SACHS GROUP INC
8473,895421,MS-PA,MORGAN STANLEY
8474,1453934,CHGCF,"Chugai Pharmaceutical Co., Ltd. / ADR"
8475,36104,USB-PP,US BANCORP DE
8476,1445476,HKXCF,Hong Kong Exchanges & Clearing Ltd
8477,923734,SBGSF,SCHNEIDER ELECTRIC SA
8478,1445465,PPRUF,Kering
8479,1679771,DOGEF,Orsted A/S / ADR
8480,36104,USB-PO,US BANCORP DE
8481,36104,USB-PM,US BANCORP DE
8482,1378580,EADSF,Airbus SE/ADR
8483,895421,MS-PK,MORGAN STANLEY
8484,1161167,AIQUF,L AIR LIQUIDE SA /FI
8485,1067318,DDAIF,DAIMLER AG
8486,895421,MS-PI,MORGAN STANLEY
8487,886982,GS-PK,GOLDMAN SACHS GROUP INC
8488,895421,MS-PF,MORGAN STANLEY
8489,895421,MS-PE,MORGAN STANLEY
8490,886982,GS-PJ,GOLDMAN SACHS GROUP INC
8491,1442651,SHECF,"Shin-Etsu Chemical Co., Ltd."
8492,1326160,DUK-PA,Duke Energy CORP
8493,1116578,PUK-PA,PRUDENTIAL PLC
8494,1119639,PBR-A,PETROBRAS - PETROLEO BRASILEIRO SA
8495,1166691,CCZ,COMCAST CORP
8496,10795,BDXA,BECTON DICKINSON & CO
8497,1085922,ESLOF,ESSILOR INTERNATIONAL /FI
8498,1106215,KDDIF,KDDI CORP
8499,1420798,RBGPF,RECKITT BENCKISER GROUP PLC
8500,310732,BNPQF,BNP PARIBAS
8501,1446519,DKILF,Daikin Industries Ltd
8502,1450468,MRAAF,"Murata Manufacturing Co., Ltd./ADR"
8503,715957,DCUE,"DOMINION ENERGY, INC"
8504,1443276,TOELF,Tokyo Electron LTD
8505,1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/
8506,1439584,LDNXF,London Stock Exchange Group
8507,1065521,SFBQF,SOFTBANK GROUP CORP
8508,1065198,VCISF,VINCI /FI
8509,1436791,NTOIF,Neste OYJ
8510,1364012,SAFRF,SAFRAN S.A.
8511,316709,SCHW-PC,SCHWAB CHARLES CORP
8512,948401,CFRHF,COMPAGNIE FINANCIERE RICHEMONT AG /FI
8513,316709,SCHW-PD,SCHWAB CHARLES CORP
8514,1545460,OLCLF,"Oriental Land Co., Ltd./ADR"
8515,753762,VOLVF,AKTIEBOLAGET VOLVO \PUBL\
8516,753762,VOLAF,AKTIEBOLAGET VOLVO \PUBL\
8517,1536278,GWLLF,Great Wall Motor Co Limited/ADR
8518,1446596,FANUF,Fanuc Ltd
8519,1445470,CUAEF,China Shenhua Energy Co Ltd
8520,5272,AIG-PA,AMERICAN INTERNATIONAL GROUP INC
8521,899108,PDRDF,PERNOD RICARD S A /FI
8522,1099219,MET-PA,METLIFE INC
8523,1099219,MET-PE,METLIFE INC
8524,1232384,TCANF,TC ENERGY CORP
8525,1528541,CHPXF,"China Pacific Insurance (Group) Co., Ltd./ADR"
8526,1446711,LZAGF,Lonza Group AG
8527,1436381,WFAFF,WESFARMERS LTD
8528,1447011,BKFCF,Bank of Communications Co Ltd
8529,1393311,PSA-PK,Public Storage
8530,1524684,GLCNF,Glencore plc/ADR
8531,1393311,PSA-PH,Public Storage
8532,1129137,AMOV,AMERICA MOVIL SAB DE CV/
8533,870016,JARLF,JARDINE MATHESON HOLDINGS LTD \ /FI
8534,895728,ENBA,ENBRIDGE INC
8535,927628,COF-PG,CAPITAL ONE FINANCIAL CORP
8536,1446598,DNZOF,Denso Corp
8537,1330306,VWSYF,VESTAS WIND SYSTEMS A/S
8538,927628,COF-PH,CAPITAL ONE FINANCIAL CORP
8539,355363,ITOCF,ITOCHU CORP
8540,927628,COF-PF,CAPITAL ONE FINANCIAL CORP
8541,1436793,KNYJF,Kone OYJ
8542,1459580,ZIJMF,"Zijin Mining Group Co., Ltd./ADR"
8543,1390777,BK-PC,Bank of New York Mellon Corp
8544,1396282,HMRZF,H&M HENNES & MAURITZ AB
8545,1387438,ECIFF,ELECTRICITE DE FRANCE S.A.
8546,1652630,VNNVF,Vonovia SE/ADR
8547,1448987,AHCHF,Anhui Conch Cement Co Ltd\ADR
8548,1160330,BBDO,BANK BRADESCO
8549,879875,JDSHF,JARDINE STRATEGIC HOLDINGS LTD /FI
8550,1121631,GVDBF,GIVAUDAN SA /FI
8551,1474968,GELYF,Geely Automobile Holdings Limited/ADR
8552,1159204,MTRJF,MTR CORP LTD
8553,1232384,TNCAF,TC ENERGY CORP
8554,899051,ALL-PG,ALLSTATE CORP
8555,1611983,LBRDB,Liberty Broadband Corp
8556,1611983,LBRDK,Liberty Broadband Corp
8557,899051,ALL-PH,ALLSTATE CORP
8558,899051,ALL-PB,ALLSTATE CORP
8559,1554394,LNGPF,Longfor Group Holdings Limited/ADR
8560,1495687,CHBJF,China CITIC Bank Corp Limited/ADR/
8561,1448817,OVCHF,Oversea-Chinese Banking Corp / ADR
8562,1127055,VIVEF,VIVENDI
8563,948696,HCMLF,LafargeHolcim Ltd/ADR
8564,1279967,CRARF,CREDIT AGRICOLE S A
8565,1359519,SVNDF,SEVEN & I HOLDINGS CO LTD
8566,1627168,PDYPF,Paddy Power plc/ADR
8567,1453056,CGMBF,"China Minsheng Banking Corp., Ltd."
8568,1617640,Z,"ZILLOW GROUP, INC."
8569,1294325,CLPBF,COLOPLAST A/S
8570,813828,VIACA,ViacomCBS Inc.
8571,1491703,SCHYF,Sands China Ltd. /ADR
8572,1605484,FCAU,Stellantis N.V.
8573,1437147,DBOEF,Deutsche Boerse
8574,1446390,ALPMF,Astellas Pharma Inc
8575,869425,ADRNY,Royal Ahold Delhaize
8576,1446437,YAHOF,Yahoo! Japan Corp
8577,1446672,TRUMF,Terumo Corp
8578,1638747,ZLDSF,Zalando SE/ADR
8579,1411133,KBCSF,KBC Group NV
8580,1502104,AMADF,"Amadeus IT Group, S.A./ADR"
8581,1026214,FMCCT,FEDERAL HOME LOAN MORTGAGE CORP
8582,1297996,DLR-PK,"DIGITAL REALTY TRUST, INC."
8583,1454471,CRBJF,China Resources Land Ltd / ADR
8584,718940,BECEF,BCE INC
8585,1297996,DLR-PJ,"DIGITAL REALTY TRUST, INC."
8586,49196,HBANN,HUNTINGTON BANCSHARES INC/MD
8587,1334687,CJPRF,CENTRAL JAPAN RAILWAY CO
8588,1253493,ASAZF,ASSA ABLOY AB
8589,1451287,KHNGF,Kuehne & Nagel International AG / ADR
8590,1637120,CKHUF,CK Hutchison Holdings Limited/ADR
8591,1379235,ARZGF,Assicurazioni Generali S.p.A.
8592,1595085,EGRNF,China Evergrande Group/ADR
8593,1026214,FREJO,FEDERAL HOME LOAN MORTGAGE CORP
8594,1158089,GCTAF,GAMESA S A /FI
8595,1065088,EBAYL,EBAY INC
8596,92122,SOJC,SOUTHERN CO
8597,1095054,UNCHF,Unicharm Corp
8598,1300175,AONNF,"AEON CO., LTD."
8599,1012037,CODGF,COMPAGNIE DE SAINT GOBAIN
8600,1161154,ETP-PE,"Energy Transfer Operating, L.P."
8601,92122,SOJB,SOUTHERN CO
8602,1452191,WEICF,"Weichai Power Co., Ltd. / ADR"
8603,1297996,DLR-PC,"DIGITAL REALTY TRUST, INC."
8604,1659166,FTV-PA,Fortive Corp
8605,1517231,SSMXF,Sysmex Corporation/ADR
8606,908829,PEUGF,PEUGEOT S A /FI
8607,1269920,GASNF,GAS NATURAL SDG SA
8608,92122,SOJA,SOUTHERN CO
8609,1093028,EJPRF,EAST JAPAN RAILWAY CO /FI
8610,1462886,CTRYF,Country Garden Holdings Co Ltd /ADR
8611,927971,BMLP,BANK OF MONTREAL /CAN/
8612,844150,RBSPF,NatWest Group plc
8613,1130894,TYIDF,TOYOTA INDUSTRIES CORP /FI
8614,936340,DTY,DTE ENERGY CO
8615,1084656,CAPMF,CAP GEMINI SA
8616,1161154,ETP-PD,"Energy Transfer Operating, L.P."
8617,1436778,SAXPF,Sampo OYJ
8618,896076,MGDDF,MICHELIN COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN /FI
8619,57083,KYOCY,KYOCERA CORP
8620,57083,KYOCF,KYOCERA CORP
8621,1544613,OTSKF,"Otsuka Holdings Co., Ltd./ADR"
8622,1518258,ASHTF,Ashtead Group plc/ADR
8623,1069347,SGSOF,SGS SOCIETE GENERALE DE SURVEILLANCE HOLDING SA /FI
8624,1640117,SHMDF,Shimano Inc./ADR
8625,1179029,GBERF,GEBERIT AG
8626,93751,STT-PG,STATE STREET CORP
8627,1445161,CICOF,"COSCO SHIPPING Holdings Co., Ltd./ADR"
8628,1436740,FOJCF,Fortum OYJ
8629,93751,STT-PD,STATE STREET CORP
8630,1263521,SZKMF,SUZUKI MOTOR CORP
8631,1445156,ZTCOF,ZTE CORP
8632,1404912,KKR-PA,KKR & Co. Inc.
8633,1450346,POAHF,Porsche Automobil Holding SE / ADR
8634,1553473,HTNGF,"Haitong Securities Co., LTD/ADR"
8635,895564,BAESF,BAE SYSTEMS PLC /FI/
8636,874766,HIG-PG,"HARTFORD FINANCIAL SERVICES GROUP, INC."
8637,1448613,SVNLF,Svenska Handelsbanken AB
8638,1246135,RNECF,NEC ELECTRONICS CORP
8639,1450682,TLPFF,Teleperformance SA / ADR
8640,35527,FITBI,FIFTH THIRD BANCORP
8641,3124,AKZOF,AKZO NOBEL NV
8642,1290640,UCBJF,UCB S.A.
8643,1446641,MTSFF,Mitsui Fudosan Co Ltd
8644,1404912,KKR-PB,KKR & Co. Inc.
8645,1722401,THLEF,Thales S.A./ADR
8646,1072670,IMBBF,IMPERIAL TOBACCO GROUP PLC
8647,1754301,FOX,Fox Corp
8648,1550635,CGHOF,China Gas Holdings LTD/ADR
8649,1437107,DISCK,"Discovery, Inc."
8650,1326160,DUKH,Duke Energy CORP
8651,1438571,FRRVF,CINTRA Concesiones de Infraestructuras
8652,1437107,DISCB,"Discovery, Inc."
8653,1169870,TLSNF,TELIA Co AB
8654,1604982,SBMFF,Sino Biopharmaceutical Limited/ADR
8655,54480,KSU-P,KANSAS CITY SOUTHERN
8656,1454175,FANDF,FirstRand Ltd / ADR
8657,1437771,SNMRF,Snam Rete Gas SpA
8658,1579963,SWPFF,Swire Properties Limited/ADR
8659,1132979,FRC-PI,FIRST REPUBLIC BANK
8660,1131345,NVZMF,NOVOZYMES AS/FI
8661,1444718,SYIEF,Symrise AG
8662,12208,BIO-B,"BIO-RAD LABORATORIES, INC."
8663,1132979,FRC-PH,FIRST REPUBLIC BANK
8664,1281721,SGIOF,SHIONOGI & CO LTD
8665,1454948,XNGSF,ENN Energy Holdings Ltd / ADR
8666,1062066,AOMFF,ALSTOM
8667,1446747,PPCCF,PICC Property & Casualty Co Ltd
8668,1545772,BPYPP,Brookfield Property Partners L.P.
8669,759944,CFG-PD,CITIZENS FINANCIAL GROUP INC/RI
8670,715957,DRUA,"DOMINION ENERGY, INC"
8671,1132979,FRC-PG,FIRST REPUBLIC BANK
8672,1546084,ZLIOF,"Zoomlion Heavy Industry Science & Technology Co., Ltd./ADR"
8673,1438844,SWSDF,Swiss Life Holding
8674,1560385,LSXMK,Liberty Media Corp
8675,947484,ACGLP,ARCH CAPITAL GROUP LTD.
8676,1527249,PRDSF,Prada S.p.A./ADR
8677,1450681,SONVF,Sonova Holding AG / ADR
8678,1560385,LSXMB,Liberty Media Corp
8679,947484,ACGLO,ARCH CAPITAL GROUP LTD.
8680,46619,HEI-A,HEICO CORP
8681,1722482,AVTR-PA,"Avantor, Inc."
8682,940821,OPHLF,ONO PHARMACEUTICAL CO LTD
8683,1535628,CIXPF,CaixaBank/ADR
8684,1438845,SWGAF,Swatch Group AG\ADR
8685,1438845,SWGNF,Swatch Group AG\ADR
8686,1531384,GJNSF,Gjensidige Forsikring ASA/ADR
8687,1400691,HLBZF,HeidelbergCement AG
8688,915191,FXFLF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
8689,899689,VNO-PM,VORNADO REALTY TRUST
8690,800364,FUJHF,FUJI HEAVY INDUSTRIES LTD /FI
8691,912595,MAA-PI,MID AMERICA APARTMENT COMMUNITIES INC.
8692,1065989,CKISF,CK Infrastructure Holdings Limited/ADR
8693,1437775,ATASF,Atlantia SpA
8694,899689,VNO-PK,VORNADO REALTY TRUST
8695,1570585,LBTYB,Liberty Global plc
8696,1570585,LBTYK,Liberty Global plc
8697,1477038,UMICF,Umicore/ADR
8698,915191,FRFGF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
8699,1712356,HRNNF,Hydro One Ltd
8700,899689,VNO-PL,VORNADO REALTY TRUST
8701,1411494,APO-PB,"Apollo Global Management, Inc."
8702,1411494,APO-PA,"Apollo Global Management, Inc."
8703,1446656,KIKOF,Kikkoman Corp
8704,1690981,NNGPF,NN Group NV/ADR
8705,1581671,EDNMF,Edenred/ADR
8706,353991,NDEKF,NITTO DENKO CORP / ADR/
8707,1559460,YASKF,Yaskawa Electric Corp/ADR
8708,1043219,NLY-PG,ANNALY CAPITAL MANAGEMENT INC
8709,1001474,KKPNF,KONINKLIJKE KPN N V
8710,915191,FRFXF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
8711,49196,HBANO,HUNTINGTON BANCSHARES INC/MD
8712,1043219,NLY-PD,ANNALY CAPITAL MANAGEMENT INC
8713,1487533,JXHGF,"ENEOS Holdings, Inc./ADR"
8714,1444147,SZEVF,SUEZ ENVIRONNEMENT CO S.A.
8715,1050952,PGPEF,PUBLICIS GROUPE SA
8716,1043219,NLY-PF,ANNALY CAPITAL MANAGEMENT INC
8717,1462456,FOSUF,Fosun International Ltd / ADR
8718,100826,UEPCN,UNION ELECTRIC CO
8719,915191,FAXXF,FAIRFAX FINANCIAL HOLDINGS LTD/ CAN
8720,1475011,JBARF,Julius Baer Group Ltd.
8721,713676,PNC-PP,"PNC FINANCIAL SERVICES GROUP, INC."
8722,1611820,LN,LINE Corp
